1 , -.00010822298380030087
2 , -.00015111925269713084
3 , -.00031829482875958533
4 , -.00029295396186264934
5 , -.00024065372652297335
6 , -.00039323504151924266
7 , -.00041937161603858702
8 , -.00059617829070155703
9 , -.00061324048463754485
10 , -.00074772029078759720
11 , -.00007217725112050891
12 , -.00009591877573370114
13 , -.00018192217165034297
14 , -.00008900371581785144
15 , -.00007091610064089740
16 , .00017730831323353357
17 , .00007685571483905481
18 , -.00001810363413991208
19 , .00001251370259954482
20 , -.00006986712992173892
21 , -.00004277592061430693
22 , .00016323071471649213
23 , .00000092728179025119
24 , -.00004539943550193645
25 , -.00001097006246080848
26 , .00010324800274803601
27 , .00002356773544354657
28 , -.00015139977380147905
29 , .00008029805481433583
30 , .00002918039211771462
31 , .00000971366559518059
32 , .00005454930960350676
33 , .00004886521511772332
34 , -.00009968136772872376
35 , -.00010737294511935384
36 , -.00009435140824329791
37 , -.00014747868434608709
38 , -.00013207721527049511
39 , -.00000763105401743003
40 , -.00005112057595285526
41 , -.00006516241551170841
42 , -.00005916099753235017
43 , .00000486860066737166
44 , .00001034575630337584
45 , -.00000113535879546588
46 , .00014945973373096986
47 , .00006133482458399984
48 , .00000258459578913288
49 , -.00006133710487452063
50 , -.00001139379632572870
51 , .00002318195666288219
52 , .00001590042906829931
53 , -.00006654452708379549
54 , .00000555886353949347
55 , .00002439041735942666
56 , -.00001015352796991354
57 , -.00005604994625436805
58 , -.00002334010796759182
59 , .00005192071654057941
60 , .00002903842994674336
61 , .00004964826414425338
62 , -.00006007383504587946
63 , -.00005680948869332151
64 , .00006691937785419957
65 , -.00002067309249476665
66 , -.00002675073808744718
67 , -.00001688868568478982
68 , .00003125058136884677
69 , -.00004294676895031632
70 , -.00002927271165780529
71 , -.00003237938233104605
72 , -.00014392913234410816
73 , .00005432028191644182
74 , .00004619380884348091
75 , -.00002192061152250404
76 , .00022023437528833585
77 , .00008247004986611651
78 , .00005188828633066676
79 , -.00003944101118284030
80 , .00002444750687729787
81 , -.00000997171976960290
82 , -.00002777444037226115
83 , .00000621523668464514
84 , .00002132263522254286
85 , -.00007551519735989718
86 , -.00010751162026951934
87 , -.00003817179094289252
88 , -.00012062036482314568
89 , -.00002971691178179555
90 , -.00001593213140175921
91 , -.00008669060625655260
92 , -.00000700443376038010
93 , .00000820834619892625
94 , .00001057288568057824
95 , .00000337765552077729
96 , .00006270294171037460
97 , .00009067675034813986
98 , .00011243131858852728
99 , -.00002095422576184913
100 , .00001875201973973899
101 , .00005867398775095048
102 , .00000422130530293161
103 , -.00015567787745971257
104 , -.00008667428915649678
105 , -.00009059989866102146
106 , -.00007043838029543578
107 , -.00008570245424295869
108 , -.00004961282144599902
109 , -.00000414030624869180
110 , .00002827316611957861
111 , .00011706567813125418
112 , -.00004537447572207729
113 , -.00001769862981580623
114 , -.00003906236916205136
115 , .00015164484429046716
116 , .00003996958802557469
117 , .00001173522736390092
118 , .00005905966374560158
119 , .00009906384561621942
120 , -.00007014595258425524
121 , -.00001259082627317268
122 , -.00001875352835085626
123 , .00002444750687729787
124 , .00000878633241391475
125 , .00000120319575857120
126 , .00006162968599689637
127 , .00001089596838316383
128 , .00001072858980172902
129 , -.00002670150180497491
130 , .00006583897716168083
131 , .00014086349100572693
132 , -.00006490800205563731
133 , .00002822241973235270
134 , -.00012279712737585281
135 , -.00004446564679099158
136 , .00007429089726326475
137 , .00006379604731526178
138 , -.00004001900317172572
139 , .00007175293617816522
140 , .00011233032637674832
141 , .00006157792965687591
142 , .00000033757448230410
143 , -.00000196549699567798
144 , .00001066185909456440
145 , .00007312709639681590
146 , -.00007305726013244393
147 , .00010031472151725304
148 , .00001094628670395095
149 , -.00000873291226910573
150 , -.00000797996743619538
151 , .00006157792965687591
152 , -.00003577955386367596
153 , -.00004974186278722392
154 , -.00001101981193956747
155 , -.00004600146200406211
156 , -.00002179515481564939
157 , -.00007516145295884907
158 , .00000391218710071372
159 , .00000258014929163102
160 , .00002843393637059605
161 , .00002120549803944140
162 , .00000430905052407555
163 , .00001013931399243336
164 , -.00000615515978539467
165 , -.00004661415325253593
166 , -.00003611990668798851
167 , -.00001814581438714369
168 , -.00003439022876626535
169 , .00003032895259256005
170 , -.00000233042698138989
171 , .00002344054520038150
172 , -.00001833617031649712
173 , -.00001590380102265065
174 , .00000369488668143917
175 , -.00007512509462202678
176 , .00002421349208383470
177 , .00002349121009750210
178 , -.00003774623927616002
179 , .00006598935461754686
180 , .00004407667935112593
181 , .00002804917788717215
182 , .00002405882735340688
183 , -.00008817547177436702
184 , .00007212438257481173
185 , .00003380147387478416
186 , .00002520385791062801
187 , -.00002646726625937344
188 , .00005995546155634661
189 , -.00010561964534960568
190 , .00003008591612826220
191 , .00001739765063207528
192 , .00000730463955267574
193 , -.00007710862536373837
194 , -.00001855116880708142
195 , -.00008306415001999522
196 , -.00003774369692489392
197 , .00002078087192871081
198 , .00002103783315428272
199 , -.00014371476460359201
200 , -.00010733311493672120
201 , .00000654929535502538
202 , -.00003529500199727194
203 , -.00009517693526789083
204 , -.00023365046541834850
205 , -.00022338444684926144
206 , -.00036756025736966352
207 , -.00044069568790244384
208 , -.00044105392776321954
209 , -.00059795886637501385
210 , -.00038213419568701915
211 , .00023150471410290066
212 , -.00009909263655686891
213 , .00003475777849472210
214 , -.00000688734984656637
215 , -.00001609281390652980
216 , .00002882769941630766
217 , .00001072858980172902
218 , .00007995818074991520
219 , -.00003338453765633607
220 , -.00004259049379885554
221 , .00001031304556762024
222 , .00000704562930194382
223 , .00007421372349758608
224 , -.00001527869364231020
225 , -.00001392147483999195
226 , .00001077889091491254
227 , -.00001276791508256961
228 , .00000470138125617953
229 , .00004495630080191069
230 , -.00001837947722062700
231 , .00001516866129188257
232 , .00023217956172003457
233 , .00015129327272939148
234 , .00000820834619892625
235 , -.00004409128311536148
236 , .00003385622295049357
237 , .00000690753108403493
238 , .00010025158329112010
239 , .00003387839814578454
240 , -.00002639267342688472
241 , -.00000567398577110498
242 , -.00000597679647499556
243 , -.00002055600698083520
244 , -.00000805250281628575
245 , -.00012071413063495547
246 , .00013858278891966690
247 , .00000570795622470189
248 , -.00002816230508817975
249 , .00008977425574922512
250 , -.00011048223808274279
251 , .00005436191118316753
252 , .00003732818460186967
253 , -.00014502661652262305
254 , .00009971759171885881
255 , .00005454438411757647
256 , -.00002570225529879641
257 , -.00001163433492116364
258 , .00007185147180614648
259 , -.00002597892233510098
260 , -.00000085972462735826
261 , -.00005917997368143763
262 , -.00025273785070541435
263 , -.00007537931705236551
264 , -.00007085664974369716
265 , -.00001459409247125640
266 , .00003034311064940309
267 , .00002754222306331661
268 , -.00008291989942752928
269 , .00001172054032798944
270 , .00001150363836229163
271 , -.00004651293040667850
272 , -.00001482943895544273
273 , -.00002077918858549984
274 , .00009971759171885881
275 , -.00002878680542159913
276 , -.00005448850768541529
277 , .00001072858980172902
278 , .00003615275363566591
279 , -.00019549319893571355
280 , -.00006206931468725853
281 , -.00000460052397963270
282 , -.00002837751813053675
283 , -.00005979059578810632
284 , -.00000793541223507342
285 , .00001113268549964337
286 , -.00009563595132708947
287 , -.00004644826607081189
288 , -.00001151078725814361
289 , -.00003729130782926249
290 , -.00006040514531307661
291 , -.00007154200097336973
292 , .00003008803828854438
293 , .00006702826591003485
294 , .00000411179826611490
295 , .00007200725134235175
296 , .00000134354406160996
297 , .00001089596838316383
298 , .00002344054520038150
299 , -.00003576864476290996
300 , .00004886521511772332
311 , .00004066734371762708
312 , .00000582504083136877
314 , -.00019490570652298297
316 , -.00014613622338108621
318 , -.00001080660327770999
319 , -.00006848453611770729
320 , -.00005007162849027411
322 , .00002955244039077960
323 , -.00005582031745635516
328 , -.00009820946096576346
331 , .00009140353628807977
332 , .00001431174246839909
335 , -.00003715515547147743
